date,latitude,longitude,parameter,value,location,source
2026-01-15 07:12:14.476261,28.59393246489353,77.13650306189432,pm25,165.23479493792354,Delhi,MOCK_DATA
2026-01-14 18:12:14.476513,28.65265816922811,77.22379858138483,pm25,202.69459954791347,Delhi,MOCK_DATA
2026-01-12 23:12:14.476570,28.525961260851613,77.08495324684222,pm25,207.56365253433967,Delhi,MOCK_DATA
2026-01-14 00:12:14.476607,28.618597431335754,77.20502547714003,pm25,120.37625780473799,Delhi,MOCK_DATA
2026-01-15 01:12:14.476646,28.507484533000767,77.23566846853564,pm25,165.66415733961665,Delhi,MOCK_DATA
2026-01-13 03:12:14.476680,28.664677243841734,77.20831445526674,pm25,187.23956134209317,Delhi,MOCK_DATA
2026-01-15 00:12:14.476715,28.66215825959033,77.11941195518547,pm25,182.09217969232955,Delhi,MOCK_DATA
2026-01-13 23:12:14.476751,28.504901807210334,77.30667348232849,pm25,191.1429001173371,Delhi,MOCK_DATA
2026-01-13 00:12:14.476787,28.721814969826873,77.29236341584206,pm25,199.29538558634283,Delhi,MOCK_DATA
2026-01-13 11:12:14.476822,28.57430468680409,77.26105722774746,pm25,138.15392020912924,Delhi,MOCK_DATA
2026-01-13 22:12:14.476861,28.508272798711396,77.13846812579273,pm25,165.4589381928441,Delhi,MOCK_DATA
2026-01-14 00:12:14.476895,28.54282051025143,77.12132249799495,pm25,174.20295369055654,Delhi,MOCK_DATA
2026-01-13 09:12:14.476926,28.583046853066,77.26556882878786,pm25,115.23917814960761,Delhi,MOCK_DATA
2026-01-14 16:12:14.477007,28.74134583451635,77.21473848155793,pm25,179.7820388363961,Delhi,MOCK_DATA
2026-01-14 01:12:14.477053,28.676446912155175,77.19941836367408,pm25,190.51324775679177,Delhi,MOCK_DATA
2026-01-14 21:12:14.477373,28.696788373621974,77.21062779115614,pm25,187.33986588762514,Delhi,MOCK_DATA
2026-01-12 21:12:14.477451,28.637759101815732,77.26380051659608,pm25,194.25337185899485,Delhi,MOCK_DATA
